sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/pixel;r=1335294749;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fdashboard.php;ref=http%3A%2F%2Fwww.dev.stagesurveys.com%2F;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886623584;tzo=420;a=p-833T_QPdA5xtA,39,15,3,97,27.841691100103986,0.0,0.12476287056971844,0.004264355927675923,35.0
/fp.gif,156,72,2,3531,426.9715332091124,0.0,0.4962889674326272,0.02084025937461227,43.0
/profiles.php,53,10167,231,62819,11347.477662369327,0.0,0.169104321413074,8.795702412089684,53261.79245283019
/pixel;r=47636167;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofiles.php;ref=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fdashboard.php;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886629337;tzo=420;a=p-833T_QPdA5xtA,39,7,3,101,15.494140055788062,0.0,0.12424774362911728,0.004246749049823345,35.0
/images/load.gif,39,1258,3,9259,2226.95172383151,0.0,0.12425091037686256,0.9995888668794862,8238.0
/js/profile_questions.js,39,3355,10,19040,5199.629579812237,0.0,0.12417258078381554,15.2323620460537,125615.0
/profile.php,22,15507,258,45086,12717.776685015242,0.0,0.09533260245004789,983.5459432050604,1.0564602454545455E7
/pixel;r=865751900;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FPrId%3DMTA0%26PrLId%3DMg%3D%3D;ref=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofiles.php;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886642029;tzo=420;a=p-833T_QPdA5xtA,22,6,3,60,11.933095169761218,0.0,0.09535615523982073,0.0032592435872985603,35.0
/profile.php?SPTPage=2&PrId=MTA0&PrLId=Mg==,36,4925,174,17399,5188.935304931583,0.0,0.13896287375222918,5.248155484980429,38673.0
/profile.php?PrId=MTA0&PrLId=Mg==,14,13033,383,31677,10727.196666008529,0.0,0.07144424542118934,579.1430306617013,8300773.0
/pixel;r=2128622002;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FSPTPage%3D2%26PrId%3DMTA0%26PrLId%3DMg%3D%3D;ref=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FPrId%3DMTA0%26PrLId%3DMg%3D%3D;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886651861;tzo=420;a=p-833T_QPdA5xtA,14,12,3,57,17.425058193912136,0.0,0.07156220288906835,0.002445973731559954,35.0
/profile.php?SPTPage=3&PrId=MTA0&PrLId=Mg==,28,3369,401,31170,5575.518248539405,0.0,0.11791012721660511,1.1892835222702753,10328.42857142857
/pixel;r=1108922270;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FSPTPage%3D3%26PrId%3DMTA0%26PrLId%3DMg%3D%3D;ref=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FSPTPage%3D2%26PrId%3DMTA0%26PrLId%3DMg%3D%3D;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886656378;tzo=420;a=p-833T_QPdA5xtA,14,3,3,6,1.0126747770541311,0.0,0.06803183890060549,0.002325306993673039,35.0
/pixel;r=178183203;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofiles.php%3FPrId%3DMTA0;ref=;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886661927;tzo=420;a=p-833T_QPdA5xtA,14,16,3,176,44.3246948261189,0.0,0.05622828684458903,0.001921865273008414,35.0
/pixel;r=1862662086;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Findex.php%3Fmode%3Dlogout;ref=;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886666475;tzo=420;a=p-833T_QPdA5xtA,14,3,2,14,2.8749445424997293,0.0,0.053052810283150426,0.0018133284764748684,35.0
TOTAL,3262,1776,1,75869,7761.2824792698575,0.0,10.239925664794683,1338.0638181020192,133807.35315757204
