sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/images/load.gif,41,3000,2,20108,4820.226383959932,0.0,0.11846287200231147,0.9530245503467205,8238.0
/js/profile_questions.js,41,2239,9,20457,4166.449268839786,0.0,0.1184704026259976,14.532870728383488,125615.0
/profile.php,22,14816,475,46061,11749.879487688653,0.0,0.07463192889612592,721.853926948699,9904318.863636363
/pixel;r=865751900;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FPrId%3DMTA0%26PrLId%3DMg%3D%3D;ref=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofiles.php;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886642029;tzo=420;a=p-833T_QPdA5xtA,22,26,3,112,35.79729432501478,0.0,0.07482636881236948,0.0025575419027665347,35.0
/profile.php?SPTPage=2&PrId=MTA0&PrLId=Mg==,38,5374,278,43891,7614.674206521782,0.0,0.127858306079326,4.384782185594743,35117.13157894737
/profile.php?PrId=MTA0&PrLId=Mg==,16,14179,156,66579,17489.220628361345,0.0,0.05444491705657167,434.44674805933647,8171074.4375
/pixel;r=2128622002;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FSPTPage%3D2%26PrId%3DMTA0%26PrLId%3DMg%3D%3D;ref=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FPrId%3DMTA0%26PrLId%3DMg%3D%3D;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886651861;tzo=420;a=p-833T_QPdA5xtA,16,150,3,2085,500.19020991393865,0.0,0.054565234442940105,0.0018650226616239297,35.0
/profile.php?SPTPage=3&PrId=MTA0&PrLId=Mg==,32,3705,340,12106,3685.9013906402106,0.0,0.10350527068245553,1.027781309940064,10168.0625
/pixel;r=1108922270;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FSPTPage%3D3%26PrId%3DMTA0%26PrLId%3DMg%3D%3D;ref=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FSPTPage%3D2%26PrId%3DMTA0%26PrLId%3DMg%3D%3D;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886656378;tzo=420;a=p-833T_QPdA5xtA,16,48,3,129,51.57514996342715,0.0,0.05229151210711916,0.0017873075427237996,35.0
/pixel;r=178183203;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofiles.php%3FPrId%3DMTA0;ref=;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886661927;tzo=420;a=p-833T_QPdA5xtA,16,246,4,2086,542.7568192512647,0.0,0.05188875051888751,0.001773541277501038,35.0
/pixel;r=1862662086;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Findex.php%3Fmode%3Dlogout;ref=;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886666475;tzo=420;a=p-833T_QPdA5xtA,16,14,3,94,21.022309578160055,0.0,0.051728708786767795,0.0017680711011102276,35.0
TOTAL,3472,1722,2,71873,7299.364006380456,0.0,9.725708139117963,1209.2897942434633,127323.65927419355
