sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/images/load.gif,31,2040,3,44389,7880.194130729348,0.0,0.10314183332945165,0.8297679911797097,8238.0
/js/profile_questions.js,31,2102,9,49086,8684.110577507205,0.0,0.10313840175401824,12.652080406573242,125615.0
/profile.php,19,39468,19412,69885,15084.94031896025,0.0,0.1273979307893978,1807.2471402517115,1.4526304E7
/pixel;r=865751900;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FPrId%3DMTA0%26PrLId%3DMg%3D%3D;ref=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofiles.php;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886642029;tzo=420;a=p-833T_QPdA5xtA,19,20,4,103,31.294685502816954,0.0,0.14929008635252888,0.005102688498377452,35.0
/profile.php?SPTPage=2&PrId=MTA0&PrLId=Mg==,25,13199,1419,64408,18886.472820683062,0.0,0.13257465278698435,7.506133442022453,57977.0
/profile.php?PrId=MTA0&PrLId=Mg==,6,33608,22273,44827,10558.028098718683,0.0,0.06321378903451473,896.7409340890894,1.4526304E7
/pixel;r=2128622002;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FSPTPage%3D2%26PrId%3DMTA0%26PrLId%3DMg%3D%3D;ref=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FPrId%3DMTA0%26PrLId%3DMg%3D%3D;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886651861;tzo=420;a=p-833T_QPdA5xtA,6,41,4,111,49.0456136899338,0.0,0.08316815214227298,0.002842661450175346,35.0
/profile.php?SPTPage=3&PrId=MTA0&PrLId=Mg==,12,13521,1982,64408,16587.48136124717,0.0,0.07725786098735546,1.3600099630449898,18026.0
/pixel;r=1108922270;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FSPTPage%3D3%26PrId%3DMTA0%26PrLId%3DMg%3D%3D;ref=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofile.php%3FSPTPage%3D2%26PrId%3DMTA0%26PrLId%3DMg%3D%3D;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886656378;tzo=420;a=p-833T_QPdA5xtA,6,5,4,9,1.5986105077709047,0.0,0.06878052135635188,0.0023508967260471836,35.0
/pixel;r=178183203;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fprofiles.php%3FPrId%3DMTA0;ref=;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886661927;tzo=420;a=p-833T_QPdA5xtA,6,792,4,3919,1429.4103679489665,0.0,0.04223032418812202,0.0014434192837737018,35.0
/pixel;r=1862662086;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Findex.php%3Fmode%3Dlogout;ref=;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886666475;tzo=420;a=p-833T_QPdA5xtA,6,140,4,813,300.97618953443254,0.0,0.04979749020649359,0.0017020626535422614,35.0
TOTAL,2389,2677,2,75871,9849.132084966699,0.0,6.133347025750302,1074.5581212011566,179404.08580996233
