sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/,262,2194,91,49542,4186.245790980806,0.0,0.7008627031364943,24.324832391493345,35539.954198473286
/css/anylinkmenu.css,41,607,2,7882,1819.97112534377,0.0,0.11094394354306249,0.2075865193637771,1916.0
/js/anylinkmenu.js,41,333,2,10876,1677.1013792516908,0.0,0.11094394354306249,1.4203858396968254,13110.0
/language_tmp/en.js,41,112,2,1045,222.64549147040896,0.0,0.11094394354306249,0.5087819910920132,4696.0
/js/common.js,41,64,6,243,61.56807774733175,0.0,0.11094334312881875,4.640660367418646,42833.0
/js/AC_ActiveX.js,41,67,2,1266,199.40214031788915,0.0,0.11095325079493945,0.2765163047155132,2552.0
/js/AC_RunActiveContent.js,41,66,2,868,162.43392286722894,0.0,0.11097847829558712,0.4097750258160302,3781.0
/images//world_map.gif,41,70,1,870,170.23830097710587,0.0,0.1109787786920745,0.12983650085264184,1198.0
/js/jquery.js,82,2116,5,21818,4597.400026425199,0.0,0.21725940508016076,12.151250632569305,57272.0
/js/jquery.flash.js,41,42,2,325,70.92850670677191,0.0,0.11098298441365795,0.9543019314084553,8805.0
/js/JavaScriptFlashGateway.js,41,37,2,566,93.29760866958073,0.0,0.11098779134295228,1.4515122086570476,13392.0
/js/login.js,41,22,2,196,40.282612572538596,0.0,0.11098809178985894,0.17287695937971193,1595.0
/images/spacer.gif,41,20,1,191,38.65494328148964,0.0,0.1109889931403388,0.004660670610385321,43.0
/js/facebook.js,41,18,2,201,36.13923105734022,0.0,0.11101844530852296,0.5802448430578271,5352.0
/css/pl_facebook.css,41,17,2,203,36.82364680082726,0.0,0.11101874592141497,0.3998409521075961,3688.0
/images/icon-abtus.gif,41,49,2,741,148.1952223060403,0.0,0.1110202490102951,0.06559301821409036,605.0
/images/PL-bbb-logo.gif,41,31,2,737,115.13021363487577,0.0,0.11102085025724343,0.3028137058285946,2793.0
