sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/,262,3055,142,38019,4546.290974369976,0.0,0.9842963408220001,33.92014156304005,35288.38167938931
/css/anylinkmenu.css,41,636,2,14219,2272.3944513517467,0.0,0.15573661519761456,0.29139780734241166,1916.0
/js/anylinkmenu.js,41,291,2,4169,819.2686433969872,0.0,0.15572892531848465,1.993756065356771,13110.0
/language_tmp/en.js,41,349,3,5063,1021.1548646433464,0.0,0.15572241909080897,0.7141332812992568,4696.0
/js/common.js,41,202,8,3720,572.7529146580194,0.0,0.1556768907148227,6.511824472644533,42833.0
/js/AC_ActiveX.js,41,189,2,1934,429.2737485795191,0.0,0.1556733441671856,0.3879671624166578,2552.0
/js/AC_RunActiveContent.js,41,304,3,2633,688.8449997426375,0.0,0.15566861568835902,0.5747881210133647,3781.0
/images//world_map.gif,41,332,2,6243,1067.6548368663518,0.0,0.15566152350868667,0.1821118214486393,1198.0
/js/jquery.js,82,867,6,9750,2039.7238503005328,0.0,0.3040404002951416,17.00488457588218,57272.0
/js/jquery.flash.js,41,126,2,2793,429.0109331074891,0.0,0.15562548158495063,1.3381663724174713,8805.0
/js/JavaScriptFlashGateway.js,41,122,2,1869,308.0919557252824,0.0,0.1556183933349781,2.0351968003340106,13392.0
/js/login.js,41,151,2,2875,478.9320486228671,0.0,0.15561248695322136,0.2423846842679571,1595.0
/images/spacer.gif,41,105,2,2445,374.77922591000976,0.0,0.15560599045110557,0.006534235927146035,43.0
/js/facebook.js,41,48,2,183,50.5408699568031,0.0,0.15556466177965975,0.8130684275827529,5352.0
/css/pl_facebook.css,41,115,2,2173,342.781699158241,0.0,0.1555906372385318,0.5603694044293998,3688.0
/images/icon-abtus.gif,41,95,2,1739,270.0222918067615,0.0,0.15553928505039852,0.09189576899950304,605.0
/images/PL-bbb-logo.gif,41,379,2,9499,1550.0534695542271,0.0,0.15553456471186272,0.42422660082053965,2793.0
/ga.js,209,139,5,7061,660.1931691761262,0.0,0.7744412165767475,19.01086802840791,25137.0
/images/surveyhead/fb-BG.png,41,354,208,1210,236.9673004598103,0.0,0.15541429280810884,0.5289246195666595,3485.0
/__utm.gif,209,153,4,15406,1094.036068807028,0.0,0.7753778575827502,0.02650217286659791,35.0
/quant.js,209,261,5,8531,1179.417510728879,0.0,0.7753778575827502,3.9866840040753715,5265.0
/pixel;r=1210992683;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2F;ref=;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886605750;tzo=420;a=p-833T_QPdA5xtA,41,23,4,107,30.759840007505385,0.0,0.15558237137891517,0.005317756834240264,35.0
/js/api_lib/v0.4/FeatureLoader.js.php/en_US,209,191,2,6767,762.2686048127044,0.0,0.7759161565048874,13.903599175496272,18349.0
/bootstrap/7aef8cd3bbb8833043cfd92aa8c6f1db/bootstrap.js,41,122,2,1468,343.3918350940805,0.0,0.1555935895441108,0.18719853742025827,1232.0
/connect.php/en_US/js/Api/CanvasUtil/Connect/XFBML,209,147,8,4963,472.7036203233846,0.0,0.7765330955432944,160.31313424223003,211402.0
/flash/CB_Cookie.swf,41,1409,4,17630,4082.75232223162,0.0,0.15562430016511358,0.3670241063464349,2415.0
/connect.php/en_US/css/bookmark-button-css/connect-button-css/share-button-css/FB.Connect-css/connect-css,209,153,2,3077,506.3381616281028,0.0,0.7766081175985344,10.818666794475677,14265.0
/extern/login_status.php,209,514,29,12625,1662.3309253852226,0.0,0.7765330955432944,0.04398331986475692,58.0
/rsrc.php/z6D2S/hash/c729bxo3.swf,41,164,3,3222,590.3656566623177,0.0,0.15520367643440375,0.46257970749785177,3052.0
/flash/JavaScriptFlashGateway.swf,41,583,6,8718,1533.6890733477,0.0,0.15520073890693256,0.26993409764965515,1781.0
/images/connect_sprite.png,41,281,2,9486,1466.8530475738464,0.0,0.155229531471841,0.29044900615238994,1916.0
/index.php,57,9584,818,26610,7625.699193207647,0.5964912280701754,0.21462540336397082,2.7485605448378823,13113.666666666666
/dashboard.php,41,10975,266,25013,8445.629823876443,0.8048780487804879,0.1534781518235825,0.7752759623735209,5172.609756097561
/js/dashboard.js,82,2227,2,17985,4322.592466812751,0.0,0.30710575298959963,2.9609913078772623,9873.0
/pixel;r=1335294749;fpan=0;fpa=P0-662244094-1282886342605;ns=0;url=http%3A%2F%2Fwww.dev.stagesurveys.com%2Fdashboard.php;ref=http%3A%2F%2Fwww.dev.stagesurveys.com%2F;ce=1;je=1;sr=1280x1024x16;enc=n;ogl=;dg=P14477-W-MS-7;dst=1;et=1282886623584;tzo=420;a=p-833T_QPdA5xtA,41,97,4,3114,477.952227681042,0.0,0.15389408333552287,0.005260051676507131,35.0
/fp.gif,168,112,2,3106,420.11701779151787,0.0,0.6295341447328976,0.026435515843275977,43.0
/profiles.php,57,6219,297,30634,7040.592917091008,0.0,0.21387163949496277,9.09766453107705,43558.87719298246
